1,3,0.492436,2.792806,3.693950,3.095867,3.098557,4.802022,5.306260,3.811273,1.817060,0.123621,-1.069043,-2.760934,-4.152051,-5.642394,-6.831963,-7.420760,-7.908783,-8.896034,-9.582513,-9.468221,-9.453157,-10.637324,-13.320720,-15.103347,-14.385206,-12.066298,-11.946623,-13.526182,-15.404976,-17.583006,-19.960273,-21.136779,-21.312524,-21.387509,-22.061736,-24.035207,-26.507922,-28.279883,-29.551091,-30.421548,-29.891255,-28.860214,-25.528428,-21.095896,-17.462622,-15.028606,-12.993852,-11.158361,-8.022134,-3.485174,0.252517,2.090937,3.530083,5.669954,7.310547,8.451859,10.293889,13.136634,15.580091,16.824257,17.869131,19.014709,19.960988,18.907966,15.955640,14.904007,15.653064,16.402807,16.253235,14.804343,14.856128,16.508588,20.261718,24.215516,26.169978,25.725100,23.780879,22.037312,21.294394,21.352122,21.310493,20.569502,19.529145,18.689419,18.750319,17.911842,15.273984,11.236739,8.700105,9.164076,11.928649,13.093818,10.759581,8.225931,6.392865,5.060378,2.628465,-0.002878,-0.133656,1.836126,3.106463,2.177350,0.648783,-0.179244,-0.606736,-1.633698,-3.160135,-5.786052,-9.111454,-12.236348,-13.060738,-12.084629,-11.108027,-11.230938,-13.453368,-15.175321,-13.596803,-10.717821,-10.038379,-10.958485,-12.078142,-13.797359,-16.016139,-17.334490,-16.452417,-13.669927,-9.987025,-7.403718,-6.820011,-8.135912,-8.551426,-6.666560,-3.181319,0.104289,2.590258,4.776582,5.363254,4.850268,6.537617,11.325294,17.213294,19.301608,16.390231,12.679155,11.568375,12.257882,13.447671,15.537734,16.028064,13.818655,10.609500,10.300590,12.291921,13.383483,13.375272,13.567278,13.559495,13.151916,12.644534,12.237341,13.030331,14.523495,16.716827,16.910320,14.303966,10.097757,6.691687,3.785748,0.379932,-1.525768,-1.331359,1.563152,5.557756,8.052447,8.747216,7.742057,5.736962,2.731923,-0.273067,-2.678016,-4.682931,-6.887821,-7.192691,-4.697550,-1.902407,-2.107267,-4.112139,-4.317030,-4.621948,-5.826900,-7.031895,-6.936939,-6.042041,-5.947207,-5.852446,-7.457765,-10.063172,-12.868673,-14.074277,-12.579992,-10.785824,-10.691782,-10.397872,-8.604103,-4.910482,-1.617016,0.376287,-0.730581,-2.637626,-3.344857,-3.352280,-3.459903,-4.067734,-3.475780,-2.084048,0.207454,1.298720,1.089741,0.280511,0.171022,-0.138733,-0.548761,-0.159069,1.530335,3.519445,4.008253,3.396752,3.284935,4.372795,4.160326,3.047520,1.234370,0.820869,1.807011,3.392789,5.378195,7.063224,7.747868,7.632121,7.415975,7.799426,8.382465,8.265087,8.247284,8.129051,9.510381,10.791268,11.671705,12.851686,12.831205,12.310255,11.388831,9.266926,5.944535,3.021650,1.498267,1.374379,1.149981,0.425067,-1.100370,-3.626334,-6.252832,-7.779869,-9.507451,-11.935583,-14.664271,-16.993519,-17.823335,-16.753721,-13.484685,-11.216232,-10.548365,-10.881091,-10.814415,-12.048340,-13.782874,-15.118019,-15.953782,-15.190166,-13.927177,-13.964818,-14.603096,-14.942013,-15.781575,-15.921787,-16.362651,-17.404173,-18.246357,-16.789207,-13.132727,-9.576921,-8.821793,-10.867346,-13.713586,-14.160515,-12.108137,-9.756457,-9.705476,-10.255200,-10.105632,-7.856774,-4.908630,-1.361204,2.685501,5.331483,6.576737,7.021262,6.065054,5.508109,5.550427,4.892002,4.332834,5.272918,7.112254,7.050837,5.288666,3.325738,2.562051,1.397603,-0.567609,-2.133586,-2.200332,-1.167847,-0.736134,-1.605194,-2.275031,-2.945644,-4.817037,-6.489210,-5.962165,-3.635905,-2.210429,-1.485741,-0.461840,0.061271,-1.116408,-3.694879,-6.274143,-7.954201,-10.335053,-13.916702,-15.399148,-13.982391,-11.866432,-11.751273,-13.036913,-14.523354,-13.710595,-12.198639,-10.187484,-8.877131,-8.067581,-8.958833,-9.250889,-7.143748,-5.637411,-6.731877,-10.127146,-12.523220,-14.420096,-16.717776,-17.716259,-15.415545,-13.515633,-14.616524,-18.118216,-21.320711,-21.824006,-20.628102,-19.032998,-17.638693,-17.245187,-17.652480,-15.960569,-11.769456,-8.479138,-8.389615,-9.300886,-9.312950,-8.025807,-6.539455,-5.253892,-4.469119,-3.385134,-1.001936,2.280477,5.362106,5.142951,4.823015,6.502299,10.780803,14.558530,16.335480,16.711656,17.187059,18.861690,21.235551,21.008643,19.380969,18.252529,19.323326,21.893361,23.362637,23.031153,21.098914,20.265920,20.632173,22.097675,24.062429,25.526435,25.589696,23.852215,21.113992,19.575030,19.135332,16.994898,14.153732,13.211836,12.969211,14.525860,15.981785,16.636988,17.291472,18.345239,18.498291,17.950631,16.502260,15.453181,16.103398,16.252911,15.601724,14.649838,13.697257,12.543984,11.190019,9.635367,9.180030,9.224009,10.367309,11.709931,12.351879,10.993154,8.833760,7.473700,7.612976,8.551590,8.689547,6.826848,5.263496,5.699495,7.534847,8.369556,6.803624,3.337053,0.169849,-1.197988,-0.566454,1.364455,3.994742,7.724409,9.953460,11.181898,12.009727,12.636948,13.863567,15.789586,18.315008,21.239837,23.264077,23.087730,22.310800,23.133291,26.155206,28.076549,28.097323,26.717532,25.437180,24.356270,23.474806,22.392792,21.810232,20.827129,19.543487,19.259311,19.874604,19.589370,17.003613,13.817338,11.930548,11.843248,12.555441,13.367132,13.978325,13.589025,12.399236,11.008962,9.318207,7.026977,4.235276,4.143108,5.150477,5.457390,3.563849,-0.030139,-1.924571,-2.719441,-3.114745,-4.510477,-6.306632,-7.603206,-10.400193,-13.997589,-17.495388,-19.693584,-21.192173,-21.791149,-21.290507,-20.590241,-20.090346,-21.090816,-21.691646,-22.092830,-24.094362,-26.396237,-29.698448,-32.500990,-34.303857,-36.107043,-37.910542,-39.114348,-39.318455,-39.722856,-41.627545,-45.332516,-48.037763,-48.243279,-46.549058,-44.655093,-43.761377,-43.367905,-41.874669,-39.481663,-35.488880,-32.096313,-30.503954,-29.511799,-28.619838,-28.128066,-27.336475,-24.345058,-21.453808,-17.962717,-14.771779,-12.380986,-11.490331,-10.499806,-8.009404,-4.819117,-3.728938,-6.738859,-10.348872,-11.058971,-9.669146,-8.979391,-9.389698,-8.200059,-5.110465,-1.520909,1.168616,1.758120,1.747610,2.037093,0.926579,-1.583925,-2.294411,-1.204870,1.784706,2.974324,2.163994,1.153724,1.143521,3.133395,5.423353,5.113404,2.303556,-0.906181,-2.515801,-3.725294,-5.634652,-8.843866,-11.252928,-11.261830,-9.170562,-7.779117,-8.987486,-12.495660,-14.403630,-13.511389,-12.618928,-12.826237,-13.233310,-14.140136,-13.646707,-11.753016,-10.059053,-10.264809,-10.570277,-9.975448,-8.780314,-9.384865,-11.289093,-11.992990,-10.696548,-7.599758,-4.802612,-4.005101,-5.007217,-6.208952,-6.210297,-5.111244,-4.911785,-4.711912,-3.911616,-1.810889,-0.009724,0.691888,0.893955,1.396484,1.199485,1.902964,3.606929,7.211389,9.616351,11.221822,12.127811,13.334325,14.141371,13.148958,12.557092,13.565781,16.275031,19.084852,19.195249,17.706229,14.617800,12.729969,12.042743,10.556128,7.170131,4.384759,5.500019,7.815917,9.932459,11.749653,14.267503,16.986017,18.205201,17.725061,18.445602,19.866830,20.988752,20.611373,19.934698,19.658733,18.883484,16.508956,13.735154,12.462083,11.289749,9.318155,6.147308,2.777211,0.807869,0.339288,1.371470,-0.095579,-3.761855,-6.427354,-8.292073,-9.856007,-10.919152,-12.481506,-14.443064,-15.703823,-14.663780,-11.622932,-9.081275,-8.338807,-8.095525,-7.751426,-7.706507,-9.160767,-11.614202,-12.966811,-12.718592,-10.369543,-7.919661,-7.268946,-9.717395,-12.765007,-13.911782,-13.357717,-13.602812,-14.347065,-13.890477,-12.533046,-11.474772,-10.815655,-11.855694,-12.194890,-10.633241,-6.870749,-3.907414,-2.243237,-0.678217,2.287644,5.954346,9.821887,12.390267,14.459483,17.229536,19.900422,21.272141,21.844690,24.218068,26.892272,27.067300,25.543150,24.919819,24.097304,23.975603,23.054713,21.634630,18.715351,16.196874,15.279193,17.862306,21.046209,22.730898,22.716369,23.102617,23.589638,23.777428,22.865981,22.755294,24.145361,26.236178,28.127738,30.120037,32.513069,33.506828,32.101310,29.596507,27.492415,25.989026,24.586334,23.084334,21.783019,20.982381,21.582415,23.283113,24.684468,23.886473,21.189121,18.592405,17.296316,16.100847,15.305992,13.811740,11.118085,7.725019,5.532533,4.640619,4.249269,3.558473,4.268224,4.578512,4.189328,2.500664,0.212511,-2.175141,-5.762301,-8.248979,-7.735183,-6.020924,-4.206211,-3.591054,-2.375463,-1.459447,-1.443018,-1.326184,-0.208957,1.508654,1.826638,0.344984,-1.236317,-1.117277,0.302094,0.121785,-2.158214,-3.237916,-3.217330,-1.796468,-1.375341,-1.353960,-1.132336,-0.610480,1.311595,4.433879,5.956361,6.879028,7.601870,6.824874,3.848030,1.371324,1.094746,3.418285,6.241927,6.965661,5.089476,4.913359,8.237299,11.861283,13.985300,13.009337,12.233384,12.857426,14.181454,15.005453,16.629413,19.253322,21.577166,21.800935,20.624615,17.148196,11.271664,6.495008,4.818215,5.941274,6.764173,7.986898,8.909439,7.431783,3.653918,-0.224167,-2.502485,-4.081049,-6.759868,-10.738957,-12.718326,-11.397987,-8.777953,-8.558234,-11.238843,-14.419792,-16.601092,-17.082754,-18.664791,-22.347213,-24.630033,-23.913261,-21.596909,-18.280989,-15.365512,-14.150488,-16.735929,-21.221846,-24.008251,-22.295153,-19.882564,-19.270496,-19.158957,-19.847960,-21.337514,-22.527630,-22.518319,-22.609592,-22.401457,-22.593926,-23.487008,-24.580714,-23.975054,-21.370037,-19.165673,-16.561972,-13.458943,-10.056596,-7.854940,-6.553984,-5.153738,-4.554211,-4.655411,-6.057348,-7.260031,-7.363467,-6.867665,-7.072635,-9.778383,-12.084919,-12.992251,-13.300386,-14.709333,-16.319098,-17.029691,-16.941117,-15.953386,-15.666503,-14.480477,-11.495314,-8.511021,-6.027604,-4.045072,-2.663429,-3.982683,-5.302840,-4.723905,-1.845886,0.031212,-1.092616,-4.117376,-5.243075,-4.769716,-4.397306,-5.625849,-7.055351,-8.785816,-9.617250,-10.749655,-9.983038,-9.217403,-8.652752,-9.889091,-12.326424,-13.564753,-14.604084,-14.744418,-13.285760,-10.328113,-7.371479,-5.415862,-4.261265,-4.007689,-5.855138,-9.103614,-10.753119,-10.003654,-7.255223,-5.007827,-3.961467,-4.116144,-4.471861,-3.528619,-3.786417,-4.945259,-5.405143,-3.766071,-0.828044,1.408939,2.044877,1.279771,0.313619,1.346423,3.078182,3.608898,3.138570,2.867201,3.394789,4.521338,4.246847,1.771318,0.794753,3.517154,7.238521,9.058857,8.778164,8.196445,9.513700,11.629934,13.345148,15.259345,17.972528,20.084700,20.795864,19.506023,17.315181,14.723341,13.030507,13.736683,14.541872,13.946079,12.549308,11.551563,11.152848,10.953168,11.052528,11.850933,13.948387,15.244895,15.440463,15.335097,15.928800,17.121580,17.113441,15.404390,12.994433,9.883575,6.471822,2.959181,-0.354341,-2.268738,-2.984004,-2.600132,-1.117115,-1.034946,-2.953618,-6.273123,-7.393455,-6.014606,-5.436568,-6.559335,-8.182897,-9.707247,-10.332378,-8.558281,-6.284948,-5.912371,-6.340542,-7.169451,-7.099091,-7.929453,-9.460528,-11.392307,-11.324781,-9.957942,-10.991779,-13.226285,-16.561449,-18.897262,-21.033715,-22.470798,-23.308501,-22.346815,-19.385730,-16.025236,-12.465323,-10.705981,-10.247200,-10.788969,-11.431278,-10.074118,-8.917477,-7.761344,-6.605711,-4.750565,-3.995896,-4.141693,-3.187946,-1.134643,-0.581773,-2.229327,-3.177291,-0.825656,1.425590,2.076458,1.426959,0.277105,-1.073092,-1.823622,-1.474473,-0.425633,0.022909,0.571165,1.119146,2.166865,3.914332,5.261561,6.208561,7.755346,8.301927,7.648316,7.094525,7.740566,8.386451,8.632192,8.877800,8.323289,6.668669,4.213953,2.259153,1.404281,0.149349,-2.605631,-5.660646,-7.215685,-8.870736,-11.825786,-13.180823,-13.835835,-15.090811,-15.945738,-14.800604,-12.055396,-9.410104,-7.664714,-7.219216,-9.873596,-13.427843,-15.881945,-16.335890,-15.389666,-14.643261,-14.596663,-15.249861,-17.102843,-19.055596,-20.808110,-21.860372,-21.412372,-20.064096,-18.715534,-17.766675,-16.017506,-13.568016,-12.218194,-11.268029,-8.917510,-5.266624,-1.415362,1.836289,3.688339,5.640799,7.793679,9.346992,11.000747,12.654955,15.109628,16.964774,16.820406,16.376533,17.133166,19.090314,20.947988,21.006199,20.764955,21.224267,22.884145,24.544599,24.605637,23.367270,22.929507,23.192357,23.855830,24.419934,24.384679,23.850074,24.616127,27.182847,29.450243,27.618323,23.987095,23.056568,24.926750,25.797649,23.869273,19.941629,18.214726,17.988570,17.463170,16.238532,16.414664,16.791572,15.369264,12.547747,10.027026,9.207109,9.688001,8.869710,5.352240,2.035599,0.819792,0.904824,0.090702,-1.422570,-1.834987,-1.346543,-1.357233,-2.367052,-3.975997,-5.184061,-6.291242,-7.797535,-9.802935,-11.907440,-13.311045,-13.013746,-10.615541,-8.516426,-8.216399,-9.515455,-10.913593,-12.110809,-12.207102,-10.502470,-7.896909,-5.090419,-2.682997,-1.274643,0.434646,2.144871,4.356032,4.768131,4.081168,3.695144,4.810059,6.625913,7.942705,6.660437,3.179108,0.898716,1.319262,3.640743,7.963160,12.986511,15.410793,14.336007,12.062149,10.089217,8.617210,8.746125,9.075959,7.506709,3.138372,-0.629054,-1.895574,-1.661190,-1.625908,-2.089730,-1.252661,-0.114706,0.724131,0.263845,-1.695568,-4.154115,-5.811801,-6.668630,-6.824610,-6.279746,-6.534044,-8.587510,-11.040153,-12.991977,-14.742991,-16.693202,-18.242617,-18.391243,-16.739090,-14.586164,-14.132475,-14.678030,-14.822839,-14.666911,-13.710254,-14.152879,-15.794794,-17.036010,-17.676537,-17.416384,-16.755563,-17.194085,-18.531959,-18.469198,-15.205812,-12.141813,-11.077214,-11.212026,-11.046261,-10.479932,-9.413052,-9.245633,-10.177688,-11.309232,-12.140278,-10.970839,-9.500929,-8.830564,-8.959756,-7.588522,-5.916876,-4.144834,-2.972410,-2.299620,-1.426481,-0.853008,0.020782,1.994873,4.169247,6.443889,8.018779,8.693902,10.569239,13.044772,15.320483,17.096354,18.272366,19.748499,21.124736,22.601055,25.177439,27.153866,26.230317,23.306772,19.883209,17.759609,17.435950,19.512210,23.088369,25.364404,25.840294,25.316016,22.491547,21.066866,21.341949,23.116773,25.091314,25.865550,23.839455,22.413006,22.886179,23.958948,24.131290,23.303178,21.274588,19.745495,19.215871,18.285692,17.354931,18.723561,21.791556,23.158889,22.025532,18.491459,14.556641,11.621050,10.584659,10.647438,10.809360,10.570396,8.530516,3.989690,0.947891,-0.794913,-1.738752,-3.383654,-6.529653,-9.876777,-11.125057,-11.174526,-11.525214,-13.477154,-16.230376,-19.084913,-21.740798,-25.098063,-26.556741,-25.416865,-23.378468,-22.341583,-23.106245,-24.072488,-23.940344,-23.709850,-23.481040,-25.053947,-27.828609,-29.805059,-29.283334,-27.063469,-25.345500,-23.329463,-20.915396,-19.103333,-17.393314,-15.085373,-13.079550,-12.075881,-11.274405,-9.475158,-6.978180,-4.683509,-0.591184,4.598757,9.486275,11.971329,11.853881,10.133891,9.011318,9.986123,11.358265,11.127703,11.094397,13.658305,17.319387,18.377600,15.332903,10.985254,9.234610,10.580930,11.724171,10.064290,8.101243,7.934988,10.465481,13.092679,13.516537,11.637012,9.054059,7.667633,6.877690,5.284185,3.387073,1.686307,0.481844,-0.326364,-0.738361,-1.754195,-4.673912,-7.397559,-9.025182,-9.356828,-10.392546,-12.532381,-14.976383,-16.124598,-15.777075,-15.333863,-14.895010,-13.860564,-12.130576,-11.405092,-10.784165,-11.267842,-12.756173,-14.149209,-15.847000,-17.349596,-16.557048,-15.369407,-15.986723,-17.409049,-16.136435,-14.068933,-13.106595,-13.149472,-13.397619,-13.351086,-14.109926,-14.174193,-12.543939,-9.919218,-8.900083,-9.386589,-10.978788,-10.976735,-8.780485,-5.990091,-2.905609,0.972906,5.245400,7.911816,8.472100,8.526196,8.674047,9.715597,10.050791,9.579571,7.901881,6.017664,4.826862,4.629418,4.925275,4.514375,3.996659,5.072070,6.740549,7.402037,7.756476,8.203807,8.743970,8.276906,5.402555,1.920858,0.831754,1.735183,2.531085,2.419399,1.500064,0.173019,-0.261797,1.795554,4.945011
